Time(Hours);EntityID;ObjectName;ProcessID;StepName;Action
0.171097609314763;Pizza.32;Moto3[1];6.OnEvaluatingRiderReservation;[End];Process 'Moto3[1].OnEvaluatingRiderReservation' execution ended.
0.171097609314763;Pizza.32;Output@Pizzeria;0.RoutingOutLogic;[Ride] OnTransporter;Entity 'Pizza.32' reserved a ride on transporter 'Moto3[1]'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Begin];Process 'Moto3[1].OnRiderReservationAccepted' execution started.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfIdle;Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfIdle;Token sent to 'True' exit.
0.171097609314763;--;--;--;--;Ignoring attempt to execute disabled process 'Moto3[1].OnNewSeizeRequest'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Seize] Vehicle;Object 'Moto3[1]' checking availability to seize '1' resource(s) of resource type '[ParentObject] Moto3[1]'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Seize] Vehicle;Object 'Moto3[1]' found '1' currently available resource(s) of resource type '[ParentObject] Moto3[1]'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Seize] Vehicle;Object 'Moto3[1]' seized '1' capacity unit(s) of resource 'Moto3[1]'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Begin];Process 'Moto3[1].OnCapacityAllocated' execution started.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] ResourceState;Assigning state variable 'Moto3[1].ResourceState' the value '7'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Assign] OnCapacityAllocatedAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[Fire] AllocatedEvent;Firing event 'Moto3[1].Allocated'.
0.171097609314763;Moto3[1];Moto3[1];5.OnCapacityAllocated;[End];Process 'Moto3[1].OnCapacityAllocated' execution ended.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Seize] Vehicle;Object 'Moto3[1]' completed seize of '1' resource(s) of resource type '[ParentObject] Moto3[1]'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Moto3[1]' searching its visit request queue containing '1' accepted visit request(s).
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[SelectVisit] ToAcceptedDestination;Entity 'Moto3[1]' selected visit destination 'Output@Pizzeria'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfInFreeSpace;Token branching on condition '(CurrentNode==Nothing)&&(CurrentLink==Nothing)&&(CurrentStation==Nothing)'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfInFreeSpace;Token sent to 'False' exit.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfUnpark;Token branching on condition 'IsParked && (OnVisitingNode.TokensInProcess==0)'.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[Decide] IfUnpark;Token sent to 'True' exit.
0.171097609314763;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[UnPark] Vehicle;Entity 'Moto3[1]' transferring from '[Station] Output@Pizzeria.ParkingStation' into node 'Output@Pizzeria'.
0.171097609314763;Moto3[1];Output@Pizzeria;5.OnEntered;[Begin];Process 'Output@Pizzeria.OnEntered' execution started.
0.171097609314763;Moto3[1];Output@Pizzeria;5.OnEntered;[Fire] EnteredEvent;Firing event 'Output@Pizzeria.Entered'.
0.171097609314763;Moto3[1];Output@Pizzeria;5.OnEntered;[VisitNode] Entity;Executing process 'Moto3[1].OnVisitingNode'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Begin];Process 'Moto3[1].OnVisitingNode' execution started.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Dropoff] Rider;Transporter 'Moto3[1]' failed to drop off a rider at node 'Output@Pizzeria'. No eligible drop-off requests.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto3[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto3[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Transporter 'Moto3[1]' searching '1' pickup request(s) waiting at node 'Output@Pizzeria'.
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Transporter 'Moto3[1]' picking up rider 'Pizza.32' at node 'Output@Pizzeria'. 
0.171097609314763;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Delaying pickup of rider 'Pizza.32' for load time '0.000555555555555556' Hours until time '0.171653164870319' Hours.
0.171097609314763;Pizza.32;Moto3[1];7.OnRiderLoading;[Begin];Process 'Moto3[1].OnRiderLoading' execution started.
0.171097609314763;Pizza.32;Moto3[1];7.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0.171097609314763;Pizza.32;Moto3[1];7.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Moto3[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0.171097609314763;Pizza.32;Moto3[1];7.OnRiderLoading;[End];Process 'Moto3[1].OnRiderLoading' execution ended.
0.171097609314763;Moto3[1];Output@Pizzeria;5.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
0.171097609314763;Pizza.32;Output@Pizzeria;3.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Token waiting at Execute step for '1' other processes to complete.
0.171097609314763;Pizza.32;Pizzeria;4.OnEnteredProcessing;[End];Process 'Pizzeria.OnEnteredProcessing' execution ended.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Entity 'Pizza.32' transferring from '[Node] Output@Pizzeria' into station 'Moto3[1].RideStation'.
0.171653164870319;Pizza.32;Moto3[1];4.OnRiderLoaded;[Begin];Process 'Moto3[1].OnRiderLoaded' execution started.
0.171653164870319;Pizza.32;Moto3[1];4.OnRiderLoaded;[EndTransfer] OntoVehicle;Entity 'Pizza.32' ending transfer into station 'Moto3[1].RideStation'.
0.171653164870319;Pizza.32;Output@Pizzeria;7.OnExited;[Begin];Process 'Output@Pizzeria.OnExited' execution started.
0.171653164870319;Pizza.32;Output@Pizzeria;7.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pizzeria.Exited'.
0.171653164870319;Pizza.32;Output@Pizzeria;7.OnExited;[End];Process 'Output@Pizzeria.OnExited' execution ended.
0.171653164870319;Pizza.32;Moto3[1];4.OnRiderLoaded;[End];Process 'Moto3[1].OnRiderLoaded' execution ended.
0.171653164870319;Pizza.32;Pizzeria;2.OnEnteredOutputBuffer;[End];Process 'Pizzeria.OnEnteredOutputBuffer' execution ended.
0.171653164870319;Pizza.32;Output@Pizzeria;0.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token branching on condition ''.
0.171653164870319;Pizza.32;Output@Pizzeria;0.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token sent to 'False' exit.
0.171653164870319;Pizza.32;Output@Pizzeria;0.RoutingOutLogic;[End];Process 'Output@Pizzeria.RoutingOutLogic' execution ended.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Transporter 'Moto3[1]' searching '0' pickup request(s) waiting at node 'Output@Pizzeria'.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Pickup] Rider;Transporter 'Moto3[1]' failed to pick up a rider at node 'Output@Pizzeria'. No eligible pickup requests.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Moto3[1]' searching its ride station containing '1' rider(s).
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Moto3[1]' selected drop-off destination '<any destination>' requested by rider 'Pizza.32'.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Moto3[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0.171653164870319;Moto3[1];Moto3[1];1.OnVisitingNode;[End];Process 'Moto3[1].OnVisitingNode' execution ended.
0.171653164870319;Pizza.32;Output@Pizzeria;3.OnEnteredFromAssociatedObject;[End];Process 'Output@Pizzeria.OnEnteredFromAssociatedObject' execution ended.
0.171653164870319;Moto3[1];Output@Pizzeria;5.OnEntered;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.171653164870319;Moto3[1];Output@Pizzeria;5.OnEntered;[Decide] IfTransporter;Token sent to 'True' exit.
0.171653164870319;Moto3[1];Output@Pizzeria;5.OnEntered;[Transfer] ToOutboundLink;Entity 'Moto3[1]' transferring from '[Node] Output@Pizzeria' onto link 'Path5'.
0.171653164870319;Moto3[1];Path5;3.OnEntered;[Begin];Process 'Path5.OnEntered' execution started.
0.171653164870319;Moto3[1];Path5;3.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'Moto3[1].Movement.Rate' the value '40000' Meters per Hour. Previous value was '40000' Meters per Hour.
0.171653164870319;Moto3[1];Path5;3.OnEntered;[EndTransfer] OntoPath;Entity 'Moto3[1]' ending transfer onto link 'Path5'.
0.171653164870319;Moto3[1];Path5;3.OnEntered;[End];Process 'Path5.OnEntered' execution ended.
0.171653164870319;Pizza.32;Moto3[1];6.OnRiderReservationAccepted;[End];Process 'Moto3[1].OnRiderReservationAccepted' execution ended.
0.171653164870319;Moto3[1];Output@Pizzeria;5.OnEntered;[End];Process 'Output@Pizzeria.OnEntered' execution ended.
0.17171193383048;Moto3[1];Output@Pizzeria;5.OnExited;[Begin];Process 'Output@Pizzeria.OnExited' execution started.
0.17171193383048;Moto3[1];Output@Pizzeria;5.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pizzeria.Exited'.
0.17171193383048;Moto3[1];Output@Pizzeria;5.OnExited;[End];Process 'Output@Pizzeria.OnExited' execution ended.
0.208674466492917;--;--;--;--;Firing event 'Pizzeria.EntityArrivals.Event'.
0.208674466492917;--;--;--;--;Time until next event of timer 'Pizzeria.EntityArrivals' is '0.0748371955927088' Hours.
0.208674466492917;Pizzeria;Pizzeria;5.OnEntityArrival;[Begin];Process 'Pizzeria.OnEntityArrival' execution started.
0.208674466492917;Pizzeria;Pizzeria;5.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'Pizza'.
0.208674466492917;Pizzeria;Pizzeria;5.OnEntityArrival;[Create] Entities;Created object 'Pizza.33'.
0.208674466492917;Pizza.33;Pizzeria;6.OnEntityArrival;[Transfer] ToProcessing;Entity 'Pizza.33' transferring from '[FreeSpace] Pizzeria' into station 'Pizzeria.Processing'.
0.208674466492917;Pizzeria;Pizzeria;5.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.208674466492917;Pizza.33;Pizzeria;3.OnEnteredProcessing;[Begin];Process 'Pizzeria.OnEnteredProcessing' execution started.
0.208674466492917;Pizza.33;Pizzeria;3.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'Pizza.33' ending transfer into station 'Pizzeria.Processing'.
0.208674466492917;Pizza.33;Pizzeria;3.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'Pizza.33' transferring from '[Station] Pizzeria.Processing' into station 'Pizzeria.OutputBuffer'.
0.208674466492917;Pizza.33;Pizzeria;6.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.208674466492917;Pizza.33;Pizzeria;5.OnEnteredOutputBuffer;[Begin];Process 'Pizzeria.OnEnteredOutputBuffer' execution started.
0.208674466492917;Pizza.33;Pizzeria;5.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'Pizza.33' ending transfer into station 'Pizzeria.OutputBuffer'.
0.208674466492917;Pizza.33;Pizzeria;5.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'Pizza.33' transferring from '[Station] Pizzeria.OutputBuffer' into node 'Output@Pizzeria'.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pizzeria.OnEnteredFromAssociatedObject' execution started.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Assign] OnEnteringAssignments;Assigning state variable 'Pizza.33.NumeroCasa' the value '1'. Previous value was '1'.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pizzeria.Entered'.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token sent to 'False' exit.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Executing process 'Output@Pizzeria.RoutingOutLogic'.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Begin];Process 'Output@Pizzeria.RoutingOutLogic' execution started.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Fire] RideWaitingEvent;Firing event 'Output@Pizzeria.RiderWaiting'.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Ride] OnTransporter;Inserting entity 'Pizza.33' into 'Output@Pizzeria.RidePickupQueue'.
0.208674466492917;Pizza.33;Moto1[1];0.OnEvaluatingRiderReservation;[Begin];Process 'Moto1[1].OnEvaluatingRiderReservation' execution started.
0.208674466492917;Pizza.33;Moto1[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.208674466492917;Pizza.33;Moto1[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.208674466492917;Pizza.33;Moto1[1];0.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto1[1].Token.0.ReturnValue' the value '0'. Previous value was '1'.
0.208674466492917;Pizza.33;Moto1[1];0.OnEvaluatingRiderReservation;[End];Process 'Moto1[1].OnEvaluatingRiderReservation' execution ended.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.33' to ride transporter 'Moto1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.208674466492917;Pizza.33;Moto2[1];0.OnEvaluatingRiderReservation;[Begin];Process 'Moto2[1].OnEvaluatingRiderReservation' execution started.
0.208674466492917;Pizza.33;Moto2[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.208674466492917;Pizza.33;Moto2[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.208674466492917;Pizza.33;Moto2[1];0.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto2[1].Token.0.ReturnValue' the value '0'. Previous value was '1'.
0.208674466492917;Pizza.33;Moto2[1];0.OnEvaluatingRiderReservation;[End];Process 'Moto2[1].OnEvaluatingRiderReservation' execution ended.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.33' to ride transporter 'Moto2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.208674466492917;Pizza.33;Moto3[1];0.OnEvaluatingRiderReservation;[Begin];Process 'Moto3[1].OnEvaluatingRiderReservation' execution started.
0.208674466492917;Pizza.33;Moto3[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.208674466492917;Pizza.33;Moto3[1];0.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.208674466492917;Pizza.33;Moto3[1];0.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto3[1].Token.0.ReturnValue' the value '0'. Previous value was '1'.
0.208674466492917;Pizza.33;Moto3[1];0.OnEvaluatingRiderReservation;[End];Process 'Moto3[1].OnEvaluatingRiderReservation' execution ended.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.33' to ride transporter 'Moto3[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.208674466492917;Pizza.33;Output@Pizzeria;1.RoutingOutLogic;[Ride] OnTransporter;Entity 'Pizza.33' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model.Global.VisitRequestQueue'.
0.208674466492917;Pizza.33;Output@Pizzeria;6.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Token waiting at Execute step for '1' other processes to complete.
0.208674466492917;Pizza.33;Pizzeria;3.OnEnteredProcessing;[End];Process 'Pizzeria.OnEnteredProcessing' execution ended.
0.283511662085626;--;--;--;--;Firing event 'Pizzeria.EntityArrivals.Event'.
0.283511662085626;--;--;--;--;Time until next event of timer 'Pizzeria.EntityArrivals' is '0.0109379291334525' Hours.
0.283511662085626;Pizzeria;Pizzeria;3.OnEntityArrival;[Begin];Process 'Pizzeria.OnEntityArrival' execution started.
0.283511662085626;Pizzeria;Pizzeria;3.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'Pizza'.
0.283511662085626;Pizzeria;Pizzeria;3.OnEntityArrival;[Create] Entities;Created object 'Pizza.34'.
0.283511662085626;Pizza.34;Pizzeria;0.OnEntityArrival;[Transfer] ToProcessing;Entity 'Pizza.34' transferring from '[FreeSpace] Pizzeria' into station 'Pizzeria.Processing'.
0.283511662085626;Pizzeria;Pizzeria;3.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.283511662085626;Pizza.34;Pizzeria;2.OnEnteredProcessing;[Begin];Process 'Pizzeria.OnEnteredProcessing' execution started.
0.283511662085626;Pizza.34;Pizzeria;2.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'Pizza.34' ending transfer into station 'Pizzeria.Processing'.
0.283511662085626;Pizza.34;Pizzeria;2.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'Pizza.34' transferring from '[Station] Pizzeria.Processing' into station 'Pizzeria.OutputBuffer'.
0.283511662085626;Pizza.34;Pizzeria;0.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.283511662085626;Pizza.34;Pizzeria;3.OnEnteredOutputBuffer;[Begin];Process 'Pizzeria.OnEnteredOutputBuffer' execution started.
0.283511662085626;Pizza.34;Pizzeria;3.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'Pizza.34' ending transfer into station 'Pizzeria.OutputBuffer'.
0.283511662085626;Pizza.34;Pizzeria;3.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'Pizza.34' transferring from '[Station] Pizzeria.OutputBuffer' into node 'Output@Pizzeria'.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pizzeria.OnEnteredFromAssociatedObject' execution started.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Assign] OnEnteringAssignments;Assigning state variable 'Pizza.34.NumeroCasa' the value '3'. Previous value was '1'.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pizzeria.Entered'.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token sent to 'False' exit.
0.283511662085626;Pizza.34;Output@Pizzeria;0.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Executing process 'Output@Pizzeria.RoutingOutLogic'.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Begin];Process 'Output@Pizzeria.RoutingOutLogic' execution started.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Fire] RideWaitingEvent;Firing event 'Output@Pizzeria.RiderWaiting'.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Ride] OnTransporter;Inserting entity 'Pizza.34' into 'Output@Pizzeria.RidePickupQueue'.
0.283511662085626;Pizza.34;Moto1[1];7.OnEvaluatingRiderReservation;[Begin];Process 'Moto1[1].OnEvaluatingRiderReservation' execution started.
0.283511662085626;Pizza.34;Moto1[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.283511662085626;Pizza.34;Moto1[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.283511662085626;Pizza.34;Moto1[1];7.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto1[1].Token.7.ReturnValue' the value '0'. Previous value was '1'.
0.283511662085626;Pizza.34;Moto1[1];7.OnEvaluatingRiderReservation;[End];Process 'Moto1[1].OnEvaluatingRiderReservation' execution ended.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.34' to ride transporter 'Moto1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.283511662085626;Pizza.34;Moto2[1];7.OnEvaluatingRiderReservation;[Begin];Process 'Moto2[1].OnEvaluatingRiderReservation' execution started.
0.283511662085626;Pizza.34;Moto2[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.283511662085626;Pizza.34;Moto2[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.283511662085626;Pizza.34;Moto2[1];7.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto2[1].Token.7.ReturnValue' the value '0'. Previous value was '1'.
0.283511662085626;Pizza.34;Moto2[1];7.OnEvaluatingRiderReservation;[End];Process 'Moto2[1].OnEvaluatingRiderReservation' execution ended.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.34' to ride transporter 'Moto2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.283511662085626;Pizza.34;Moto3[1];7.OnEvaluatingRiderReservation;[Begin];Process 'Moto3[1].OnEvaluatingRiderReservation' execution started.
0.283511662085626;Pizza.34;Moto3[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.283511662085626;Pizza.34;Moto3[1];7.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.283511662085626;Pizza.34;Moto3[1];7.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto3[1].Token.7.ReturnValue' the value '0'. Previous value was '1'.
0.283511662085626;Pizza.34;Moto3[1];7.OnEvaluatingRiderReservation;[End];Process 'Moto3[1].OnEvaluatingRiderReservation' execution ended.
0.283511662085626;Pizza.34;Output@Pizzeria;4.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.34' to ride transporter 'Moto3[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
